f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_bathtub,d_bedlinens,d_bodysoap,d_carbonmonoxidealarm,d_coffeemaker,d_conditioner,d_cookingbasics,d_dedicatedworkspace,d_dishesandsilverware,d_dryer,d_elevator,d_essentials,d_ethernetconnection,d_extrapillowsandblankets,d_fireextingr,d_firstaidkit,d_hairdryer,d_hangers,d_heating,d_hotthampoo,d_hotwater,d_iron,d_keypad,d_kitchen,d_ledropoffallowed,d_lockonbedroomdoor,d_lockbox,d_longtermstaysallowed,d_microwave,d_oven,d_paidparkingoffpremises,d_patioorbalcony,d_privateentrance,d_refrigerator,d_roomdarkeningshades,d_shampoo,d_showergel,d_singlelevelhome,d_smartlock,d_smokealarm,d_washer,d_stove_gas_or_elect,d_tv,d_wifi,price,price_day,id,usd_price_day,ln_usd_price_day,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,1,0,574,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,"$4,000.00",4000,43416903,38.4,3.648057459593681,9,1.0986122886681098,1.206948960812582,0,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,2,0.44,2,2,135,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"$6,800.00",6800,43417426,65.28,4.178685710655851,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,2,0,0,0,0,4.912654885736052,24.134178026346305,118.56288759435385,18225,2460375,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,5,80,1,0.23,1,0,132,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"$6,957.00",6957,43426191,66.7872,4.201511445415295,25,1.6094379124341003,2.5902903939802346,0,0.6931471805599453,2,1,0,0,0,0,4.890349128221754,23.915514595899268,116.95521595503061,17424,2299968,4.382026634673881
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,1,0,574,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"$3,899.00",3899,43426412,37.4304,3.6224832084742506,9,1.0986122886681098,1.206948960812582,0,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Taito Ku,2,95,0,1.02,1,1,574,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"$7,837.00",7837,43426549,75.23519999999999,4.320619206544518,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Chiyoda Ku,2,95,0,1.02,1,1,574,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,"$7,500.00",7500,43426556,72,4.276666119016055,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,70,2,0.45,2,1,133,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43434674,40.31999999999999,3.696847623763113,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.0986122886681098,2,2,0,0,0,0,4.897839799950911,23.98883470598318,117.49346937740813,17689,2352637,4.248495242049359
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,257.00",4257,43435730,40.8672,3.7103277853198056,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,100,6,1.1,1,4,162,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,"$7,657.00",7657,43436236,73.5072,4.297383360604777,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1.9459101490553132,2,1,0,0,0,0,5.093750200806762,25.946291108218933,132.1639255426809,26244,4251528,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,93,6,1.71,1,4,104,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,"$7,600.00",7600,43436588,72.96,4.289911345766076,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1.9459101490553132,2,1,0,0,0,0,4.653960350157523,21.659346940838336,100.80174187296726,10816,1124864,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.16,2,1,183,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,157.00",4157,43436871,39.907199999999996,3.686556758744291,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,5.214935757608986,27.195554955988808,141.8230719880063,33489,6128487,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,80,1,0.34,1,4,88,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,"$9,093.00",9093,43436882,87.29279999999999,4.4692679852175665,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0.6931471805599453,2,1,0,0,0,0,4.48863636973214,20.14785645968212,90.4364012770718,7744,681472,4.382026634673881
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,80,2,0.48,2,1,125,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,157.00",4157,43443555,39.907199999999996,3.686556758744291,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,2,0,0,0,0,4.836281906951478,23.389622683506225,113.11880899466303,15625,1953125,4.382026634673881
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43443794,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,2,0.37,2,1,160,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$5,186.00",5186,43443896,49.785599999999995,3.907725785590263,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,2,0,0,0,0,5.081404364984463,25.820670320483156,131.20526687332787,25600,4096000,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43444178,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.27,2,1,110,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43445396,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.709530201312334,22.17967471707299,104.45584793533885,12100,1331000,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,2,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43445676,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,2,0.33,2,1,183,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43445766,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,2,0,0,0,0,5.214935757608986,27.195554955988808,141.8230719880063,33489,6128487,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,93,3,0.44,1,2,203,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"$6,000.00",6000,43445970,57.599999999999994,4.053522567701846,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.3862943611198906,2,1,0,0,0,0,5.318119993844216,28.282400268925606,150.4091983440783,41209,8365427,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43446133,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.16,1,2,188,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"$5,800.00",5800,43446173,55.67999999999999,4.019621016026164,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,1,0,0,0,0,5.241747015059643,27.47591176988667,144.02177850584556,35344,6644672,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,514.00",4514,43446665,43.334399999999995,3.7689467768691345,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,100,7,1.18,1,2,177,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,"$10,000.00",10000,43448442,95.99999999999999,4.564348191467836,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.0794415416798357,2,1,0,0,0,0,5.181783550292085,26.850880762077644,139.13545224378814,31329,5545233,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,3,94,7,1.24,1,3,168,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,"$7,571.00",7571,43448599,72.68159999999999,4.28608825759496,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.0794415416798357,2,1,0,0,0,0,5.1298987149230735,26.315860825369402,134.99770063015694,28224,4741632,4.543294782270004
Apartment,Entire home/apt,Entire/Apt,Toshima Ku,5,100,5,0.8,1,3,187,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,"$6,714.00",6714,43452718,64.45439999999999,4.165957997031634,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,1.791759469228055,2,1,0,0,0,0,5.236441962829949,27.42032443008637,143.58493748011549,34969,6539203,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,6,98,42,5.89,1,6,213,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$20,286.00",20286,43452763,194.7456,5.2716940914275945,36,1.791759469228055,3.210401995568401,1.791759469228055,3.7612001156935624,2,1,0,0,0,0,5.365976015021851,28.793698593789784,154.50629603804438,45369,9663597,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,6,93,8,1.13,1,5,211,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$46,714.00",46714,43469098,448.45439999999996,6.105807004089075,36,1.791759469228055,3.210401995568401,1.791759469228055,2.1972245773362196,2,1,0,0,0,0,5.356586274672012,28.693016518004587,153.6966184592807,44521,9393931,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,1,0,574,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,"$4,800.00",4800,43469408,46.08,3.830379016387636,9,1.0986122886681098,1.206948960812582,0,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.33,1,2,91,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,"$5,000.00",5000,43469506,47.99999999999999,3.8712010109078907,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,1,0,0,0,0,4.5217885770490405,20.446571935531185,92.45507541789641,8281,753571,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,4,97,47,8.25,1,3,170,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,"$13,406.00",13406,43469646,128.6976,4.857465466409557,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.871201010907891,2,1,0,0,0,0,5.14166355650266,26.436704128267586,135.92863817035686,28900,4913000,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43469767,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43469939,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43470026,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$5,686.00",5686,43470064,54.58559999999999,3.9997701117025986,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,3,98,10,1.89,1,2,158,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,"$10,186.00",10186,43470449,97.78559999999999,4.5827773269362035,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.3978952727983707,2,1,0,0,0,0,5.0689042022202315,25.69378981128592,130.23935914539058,24964,3944312,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,2,98,32,5.71,1,1,167,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,"$10,186.00",10186,43470611,97.78559999999999,4.5827773269362035,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.4965075614664802,2,1,0,0,0,0,5.123963979403259,26.25500686222208,134.5297094410113,27889,4657463,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,514.00",4514,43470658,43.334399999999995,3.7689467768691345,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.33,2,1,91,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,514.00",4514,43470782,43.334399999999995,3.7689467768691345,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.5217885770490405,20.446571935531185,92.45507541789641,8281,753571,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,4,90,6,1.13,1,3,159,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,"$13,931.00",13931,43470861,133.7376,4.8958796711978785,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1.9459101490553132,2,1,0,0,0,0,5.075173815233827,25.757389254835076,130.7232274949241,25281,4019679,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43470876,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.19,2,1,155,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43471008,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,5.049856007249537,25.501045693954236,128.77660878875975,24025,3723875,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43471251,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,43471329,44.16,3.78781940196884,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Ota Ku,5,100,4,1.24,2,3,96,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,"$5,812.00",5812,43490596,55.795199999999994,4.021687844181827,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,1.6094379124341003,2,2,0,0,0,0,4.574710978503383,20.927980536839378,95.73946231978422,9216,884736,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Ota Ku,5,100,2,1.71,2,3,34,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,"$9,529.00",9529,43491479,91.4784,4.516102878839842,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,1.0986122886681098,2,2,0,0,0,0,3.5553480614894135,12.640499838336531,44.941376596487025,1156,39304,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,6,89,15,2.5,1,3,179,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,"$29,821.00",29821,43493052,286.28159999999997,5.65697594178869,36,1.791759469228055,3.210401995568401,1.791759469228055,2.772588722239781,2,1,0,0,0,0,5.19295685089021,26.96680085520757,140.03743324764213,32041,5735339,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,2,90,8,1.11,1,1,216,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"$9,286.00",9286,43499671,89.14559999999999,4.49027098807152,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.1972245773362196,2,1,0,0,0,0,5.37989735354046,28.94329553463164,155.71195904950417,46656,10077696,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,2,100,1,0.16,1,1,188,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"$12,857.00",12857,43499836,123.42719999999998,4.815651508575902,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.6931471805599453,2,1,0,0,0,0,5.241747015059643,27.47591176988667,144.02177850584556,35344,6644672,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43500452,39.36,3.6727500721840527,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,257.00",4257,43501011,40.8672,3.7103277853198056,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.48,2,1,62,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43510793,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.143134726391533,17.16556536103144,71.11924994543297,3844,238328,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,2,0.42,2,1,141,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43510842,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,2,0,0,0,0,4.955827057601261,24.56022182485277,121.71621186029438,19881,2803221,4.605170185988092
